acc,agent,n_alt,seed
0.4851543540852027,S1-L_alt,78,3
0.4818308618144591,S1-L_alt,79,3
0.4799907000523706,S1-L_alt,80,3
0.4934907132815606,S1-L_alt,81,3
0.4851544891594557,S1-L_alt,82,3
0.4809376046416236,S1-L_alt,83,3
0.4892233886746198,S1-L_alt,84,3
0.4847086969952292,S1-L_alt,85,3
0.4875508907680715,S1-L_alt,86,3
0.4835220015532096,S1-L_alt,87,3
0.4853599615596496,S1-L_alt,88,3
0.4858179905814336,S1-L_alt,89,3
0.4975455994009612,S1-L_alt,90,3
0.4891172059257534,S1-L_alt,91,3
0.4900486764590886,S1-L_alt,92,3
0.4902610268914776,S1-L_alt,93,3
0.4948726447966184,S1-L_alt,94,3
0.5029385590600087,S1-L_alt,95,3
0.4888787502926816,S1-L_alt,96,3
0.4941488979620741,S1-L_alt,97,3
0.50027144335594,S1-L_alt,98,3
0.497586813813736,S1-L_alt,99,3
0.4979584368595159,S1-L_alt,100,3
0.4890545465617142,S1-L_alt,101,3
0.4999135766815622,S1-L_alt,102,3
0.4962321766373645,S1-L_alt,103,3
0.4887516449744545,S1-L_alt,104,3
0.5019531991421359,S1-L_alt,105,3
0.5054053913786926,S1-L_alt,106,3
0.4938221970528576,S1-L_alt,107,3
0.4958089075170954,S1-L_alt,108,3
0.4911194624538516,S1-L_alt,109,3
0.4952000061860987,S1-L_alt,110,3
0.4957359995156885,S1-L_alt,111,3
0.4956286864185915,S1-L_alt,112,3
0.5015209790159932,S1-L_alt,113,3
0.4990852215376181,S1-L_alt,114,3
0.4953989515574462,S1-L_alt,115,3
0.5006469917820461,S1-L_alt,116,3
0.5038641838776238,S1-L_alt,117,3
0.5025820004546333,S1-L_alt,118,3
0.4997321221955912,S1-L_alt,119,3
0.5040696580828946,S1-L_alt,120,3
0.5019533747450726,S1-L_alt,121,3
0.5006191072811195,S1-L_alt,122,3
0.5019632596287391,S1-L_alt,123,3
0.5033498613715216,S1-L_alt,124,3
0.506421656917292,S1-L_alt,125,3
0.5372984414559778,S1-L1,126,3
0.5033280114753611,S1-L_alt,126,3
0.17119295954941116,S0-L0,0,4
0.1855739064565365,S1-L0,0,4
0.22354009138796715,S1-L_alt,1,4
0.2434256655263762,S1-L_alt,2,4
0.2582877752563211,S1-L_alt,3,4
0.270274685384204,S1-L_alt,4,4
0.28217557670553256,S1-L_alt,5,4
0.28194317145265724,S1-L_alt,6,4
0.2909426061745453,S1-L_alt,7,4
0.2914159559704471,S1-L_alt,8,4
0.2968430166197702,S1-L_alt,9,4
0.3038727614167017,S1-L_alt,10,4
0.30979409353241444,S1-L_alt,11,4
0.30912939959949925,S1-L_alt,12,4
0.3149788394421798,S1-L_alt,13,4
0.32024365096645,S1-L_alt,14,4
0.3216423821070357,S1-L_alt,15,4
0.3196847018049353,S1-L_alt,16,4
0.3243151511021341,S1-L_alt,17,4
0.33168503877642513,S1-L_alt,18,4
0.3294564641227197,S1-L_alt,19,4
0.3340957781430775,S1-L_alt,20,4
0.33971079023046274,S1-L_alt,21,4
0.3337870417512334,S1-L_alt,22,4
0.3398018365472116,S1-L_alt,23,4
0.34203347090808045,S1-L_alt,24,4
0.35068095898945795,S1-L_alt,25,4
0.3474811844354365,S1-L_alt,26,4
0.3416250404445407,S1-L_alt,27,4
0.34721378276594506,S1-L_alt,28,4
0.3480707508482297,S1-L_alt,29,4
0.35112999051145694,S1-L_alt,30,4
0.3566725021278289,S1-L_alt,31,4
0.3527388094412162,S1-L_alt,32,4
0.35262691332955465,S1-L_alt,33,4
0.3552537030396833,S1-L_alt,34,4
0.3571194927095185,S1-L_alt,35,4
0.3614444138095202,S1-L_alt,36,4
0.3580102488724021,S1-L_alt,37,4
0.36293873164098095,S1-L_alt,38,4
0.35521839115938064,S1-L_alt,39,4
0.3657542659833769,S1-L_alt,40,4
0.3709619884231363,S1-L_alt,41,4
0.3646755309307215,S1-L_alt,42,4
0.366209484175075,S1-L_alt,43,4
0.37232560908782697,S1-L_alt,44,4
0.3643596700487249,S1-L_alt,45,4
0.3677884986593068,S1-L_alt,46,4
0.3674108194820986,S1-L_alt,47,4
0.3647327561685747,S1-L_alt,48,4
0.3693095358271345,S1-L_alt,49,4
0.3700360204299324,S1-L_alt,50,4
0.3758250090861378,S1-L_alt,51,4
0.37405659255520096,S1-L_alt,52,4
0.3748755426589473,S1-L_alt,53,4
0.37641583350318575,S1-L_alt,54,4
0.3714131284335628,S1-L_alt,55,4
0.37869895741533577,S1-L_alt,56,4
0.3789289571445694,S1-L_alt,57,4
0.3741905043356032,S1-L_alt,58,4
0.3764072640446808,S1-L_alt,59,4
0.3825237583094541,S1-L_alt,60,4
0.3759286856387498,S1-L_alt,61,4
0.3769799380711287,S1-L_alt,62,4
0.3777727577053937,S1-L_alt,63,4
0.3811375384879562,S1-L_alt,64,4
0.3831321693586047,S1-L_alt,65,4
0.38199235208914734,S1-L_alt,66,4
0.3818429048269485,S1-L_alt,67,4
0.3941653950055703,S1-L_alt,68,4
0.3809434369172012,S1-L_alt,69,4
0.3826629068820106,S1-L_alt,70,4
0.3899782859188645,S1-L_alt,71,4
0.3930219369483043,S1-L_alt,72,4
0.3860982895266062,S1-L_alt,73,4
0.38361627583528907,S1-L_alt,74,4
0.3854032553962401,S1-L_alt,75,4
0.3872840930580287,S1-L_alt,76,4
0.3908745518109184,S1-L_alt,77,4
0.3918188967996098,S1-L_alt,78,4
0.39035405311001775,S1-L_alt,79,4
0.3891332963667663,S1-L_alt,80,4
0.3928165627442041,S1-L_alt,81,4
0.3897043002037365,S1-L_alt,82,4
0.38650237938899307,S1-L_alt,83,4
0.3987688764868817,S1-L_alt,84,4
0.3917859732512187,S1-L_alt,85,4
0.3878128315633811,S1-L_alt,86,4
0.3922732175505879,S1-L_alt,87,4
0.3913215984015821,S1-L_alt,88,4
0.3969765560875739,S1-L_alt,89,4
0.3938086114005631,S1-L_alt,90,4
0.3940049844933512,S1-L_alt,91,4
0.4019394594178877,S1-L_alt,92,4
0.3937550422757273,S1-L_alt,93,4
0.4050847960281271,S1-L_alt,94,4
0.3965161107287048,S1-L_alt,95,4
0.3958108557155409,S1-L_alt,96,4
0.39259085097098106,S1-L_alt,97,4
0.3959532560652461,S1-L_alt,98,4
0.4008558521328873,S1-L_alt,99,4
0.39634801171239664,S1-L_alt,100,4
0.3986694994750767,S1-L_alt,101,4
0.3979453825531847,S1-L_alt,102,4
0.3939023076353552,S1-L_alt,103,4
0.39616481181036783,S1-L_alt,104,4
0.3995980816028865,S1-L_alt,105,4
0.3955075689513001,S1-L_alt,106,4
0.3998953965777768,S1-L_alt,107,4
0.4043331873860586,S1-L_alt,108,4
0.39523472741293497,S1-L_alt,109,4
0.399005137755472,S1-L_alt,110,4
0.3969373762283196,S1-L_alt,111,4
0.40642499515078784,S1-L_alt,112,4
0.40095018954637984,S1-L_alt,113,4
0.4007949459402738,S1-L_alt,114,4
0.4044750506862532,S1-L_alt,115,4
0.3960688487447097,S1-L_alt,116,4
0.40177487804433054,S1-L_alt,117,4
0.3985421217120407,S1-L_alt,118,4
0.40288241919726936,S1-L_alt,119,4
0.4023304664863139,S1-L_alt,120,4
0.4006562875021288,S1-L_alt,121,4
0.40319097629778666,S1-L_alt,122,4
0.4037792005715837,S1-L_alt,123,4
0.4033851755682356,S1-L_alt,124,4
0.3991703143791658,S1-L_alt,125,4
0.4268936728999839,S1-L1,126,4
0.4112995983950072,S1-L_alt,126,4
0.15230510824727414,S0-L0,0,5
0.15887144964701513,S1-L0,0,5
0.1889387042106235,S1-L_alt,1,5
0.2067650213087815,S1-L_alt,2,5
0.2183198692157654,S1-L_alt,3,5
0.2268789775057425,S1-L_alt,4,5
0.2362512139763077,S1-L_alt,5,5
0.2424991501294884,S1-L_alt,6,5
0.2477339519761804,S1-L_alt,7,5
0.25376908189278125,S1-L_alt,8,5
0.2595359517649859,S1-L_alt,9,5
0.2619868905505441,S1-L_alt,10,5
0.2663551716698999,S1-L_alt,11,5
0.2687909002756053,S1-L_alt,12,5
0.2707842735234885,S1-L_alt,13,5
0.2771446181449877,S1-L_alt,14,5
0.2785472280443127,S1-L_alt,15,5
0.27780551285045496,S1-L_alt,16,5
0.2812772925608385,S1-L_alt,17,5
0.28527465655291684,S1-L_alt,18,5
0.28592458470465343,S1-L_alt,19,5
0.2879025109573796,S1-L_alt,20,5
